day,hour,minute,car_park_name,time,weather,direction
2,19,1,Carrolls Quay,2606,broken clouds,west
2,19,1,City Hall - Eglington Street,2210,broken clouds,west
2,19,1,Black Ash Park & Ride,2063,broken clouds,west
2,19,1,Carrolls Quay,2991,broken clouds,east
2,19,1,North Main Street,2755,broken clouds,west
2,19,1,Paul Street,2625,broken clouds,west
2,19,1,City Hall - Eglington Street,2955,broken clouds,east
2,19,1,Black Ash Park & Ride,2875,broken clouds,east
2,19,1,North Main Street,3216,broken clouds,east
2,19,1,Paul Street,3115,broken clouds,east
2,19,1,Saint Finbarr's,3701,broken clouds,south
2,19,1,Merchants Quay,3490,broken clouds,south
2,19,11,Saint Finbarr's,3397,broken clouds,east
2,19,11,Merchants Quay,3080,broken clouds,east
2,19,11,Grand Parade,3543,broken clouds,south
2,19,11,Carrolls Quay,3662,broken clouds,south
2,19,11,City Hall - Eglington Street,3304,broken clouds,south
2,19,11,Black Ash Park & Ride,3167,broken clouds,south
2,19,11,North Main Street,4017,broken clouds,south
2,19,11,Paul Street,3708,broken clouds,south
2,19,11,Saint Finbarr's,2444,broken clouds,north
2,19,11,Merchants Quay,2362,broken clouds,north
2,19,11,Grand Parade,2301,broken clouds,north
2,19,11,Carrolls Quay,2214,broken clouds,north
2,19,11,Grand Parade,3201,broken clouds,east
2,19,11,City Hall - Eglington Street,2401,broken clouds,north
2,19,11,Black Ash Park & Ride,2736,broken clouds,north
2,19,11,North Main Street,2154,broken clouds,north
2,19,11,Paul Street,2051,broken clouds,north
2,19,11,Saint Finbarr's,2607,broken clouds,west
2,19,11,Merchants Quay,2351,broken clouds,west
2,19,11,Grand Parade,2430,broken clouds,west
2,19,11,Carrolls Quay,2586,broken clouds,west
2,19,11,City Hall - Eglington Street,2189,broken clouds,west
2,19,11,Black Ash Park & Ride,2048,broken clouds,west
2,19,11,Carrolls Quay,2991,broken clouds,east
2,19,11,North Main Street,2720,broken clouds,west
2,19,11,Paul Street,2599,broken clouds,west
2,19,11,City Hall - Eglington Street,2954,broken clouds,east
2,19,11,Black Ash Park & Ride,2878,broken clouds,east
2,19,11,North Main Street,3228,broken clouds,east
2,19,11,Paul Street,3127,broken clouds,east
2,19,11,Saint Finbarr's,3686,broken clouds,south
2,19,11,Merchants Quay,3471,broken clouds,south
2,19,21,Saint Finbarr's,3367,broken clouds,east
2,19,21,Merchants Quay,3057,broken clouds,east
2,19,21,Grand Parade,3521,broken clouds,south
2,19,21,Carrolls Quay,3633,broken clouds,south
2,19,21,City Hall - Eglington Street,3285,broken clouds,south
2,19,21,Black Ash Park & Ride,3152,broken clouds,south
2,19,21,North Main Street,3887,broken clouds,south
2,19,21,Paul Street,3679,broken clouds,south
2,19,21,Saint Finbarr's,2360,broken clouds,north
2,19,21,Merchants Quay,2329,broken clouds,north
2,19,21,Grand Parade,2294,broken clouds,north
2,19,21,Carrolls Quay,2183,broken clouds,north
2,19,21,Grand Parade,3175,broken clouds,east
2,19,21,City Hall - Eglington Street,2355,broken clouds,north
2,19,21,Black Ash Park & Ride,2675,broken clouds,north
2,19,21,North Main Street,2096,broken clouds,north
2,19,21,Paul Street,1995,broken clouds,north
2,19,21,Saint Finbarr's,2572,broken clouds,west
2,19,21,Merchants Quay,2320,broken clouds,west
2,19,21,Grand Parade,2389,broken clouds,west
2,19,21,Carrolls Quay,2534,broken clouds,west
2,19,21,City Hall - Eglington Street,2148,broken clouds,west
2,19,21,Black Ash Park & Ride,2011,broken clouds,west
2,19,21,Carrolls Quay,2961,broken clouds,east
2,19,21,North Main Street,2685,broken clouds,west
2,19,21,Paul Street,2567,broken clouds,west
2,19,21,City Hall - Eglington Street,2934,broken clouds,east
2,19,21,Black Ash Park & Ride,2877,broken clouds,east
2,19,21,North Main Street,3200,broken clouds,east
2,19,21,Paul Street,3105,broken clouds,east
2,19,21,Saint Finbarr's,3613,broken clouds,south
2,19,21,Merchants Quay,3442,broken clouds,south
2,19,31,Saint Finbarr's,3377,broken clouds,east
2,19,31,Merchants Quay,3077,broken clouds,east
2,19,31,Grand Parade,3509,broken clouds,south
2,19,31,Carrolls Quay,3627,broken clouds,south
2,19,31,City Hall - Eglington Street,3265,broken clouds,south
2,19,31,Black Ash Park & Ride,3163,broken clouds,south
2,19,31,North Main Street,3831,broken clouds,south
2,19,31,Paul Street,3623,broken clouds,south
2,19,31,Saint Finbarr's,2323,broken clouds,north
2,19,31,Merchants Quay,2305,broken clouds,north
2,19,31,Grand Parade,2227,broken clouds,north
2,19,31,Carrolls Quay,2140,broken clouds,north
2,19,31,Grand Parade,3199,broken clouds,east
2,19,31,City Hall - Eglington Street,2331,broken clouds,north
2,19,31,Black Ash Park & Ride,2635,broken clouds,north
2,19,31,North Main Street,2053,broken clouds,north
2,19,31,Paul Street,1952,broken clouds,north
2,19,31,Saint Finbarr's,2563,broken clouds,west
2,19,31,Merchants Quay,2314,broken clouds,west
2,19,31,Grand Parade,2389,broken clouds,west
2,19,31,Carrolls Quay,2505,broken clouds,west
2,19,31,City Hall - Eglington Street,2150,broken clouds,west
2,19,31,Black Ash Park & Ride,2013,broken clouds,west
2,19,31,Carrolls Quay,2981,broken clouds,east
2,19,31,North Main Street,2686,broken clouds,west
2,19,31,Paul Street,2552,broken clouds,west
2,19,31,City Hall - Eglington Street,2946,broken clouds,east
2,19,31,Black Ash Park & Ride,2894,broken clouds,east
2,19,31,North Main Street,3224,broken clouds,east
2,19,31,Paul Street,3128,broken clouds,east
2,19,31,Saint Finbarr's,3628,broken clouds,south
2,19,31,Merchants Quay,3412,broken clouds,south
2,19,41,Saint Finbarr's,3307,broken clouds,east
2,19,41,Merchants Quay,2993,broken clouds,east
2,19,41,Grand Parade,3529,broken clouds,south
2,19,41,Carrolls Quay,3664,broken clouds,south
2,19,41,City Hall - Eglington Street,3299,broken clouds,south
2,19,41,Black Ash Park & Ride,3196,broken clouds,south
2,19,41,North Main Street,3926,broken clouds,south
2,19,41,Paul Street,3642,broken clouds,south
2,19,41,Saint Finbarr's,2277,broken clouds,north
2,19,41,Merchants Quay,2234,broken clouds,north
2,19,41,Grand Parade,2223,broken clouds,north
2,19,41,Carrolls Quay,2066,broken clouds,north
2,19,41,Grand Parade,3128,broken clouds,east
2,19,41,City Hall - Eglington Street,2260,broken clouds,north
2,19,41,Black Ash Park & Ride,2563,broken clouds,north
2,19,41,North Main Street,2018,broken clouds,north
2,19,41,Paul Street,1923,broken clouds,north
2,19,41,Saint Finbarr's,2520,broken clouds,west
2,19,41,Merchants Quay,2266,broken clouds,west
2,19,41,Grand Parade,2345,broken clouds,west
2,19,41,Carrolls Quay,2457,broken clouds,west
2,19,41,City Hall - Eglington Street,2109,broken clouds,west
2,19,41,Black Ash Park & Ride,1975,broken clouds,west
2,19,41,Carrolls Quay,2927,broken clouds,east
2,19,41,North Main Street,2626,broken clouds,west
2,19,41,Paul Street,2502,broken clouds,west
2,19,41,City Hall - Eglington Street,2879,broken clouds,east
2,19,41,Black Ash Park & Ride,2826,broken clouds,east
2,19,41,North Main Street,3126,broken clouds,east
2,19,41,Paul Street,3030,broken clouds,east
2,19,41,Saint Finbarr's,3724,broken clouds,south
2,19,41,Merchants Quay,3435,broken clouds,south
2,19,51,Saint Finbarr's,3233,broken clouds,east
2,19,51,Merchants Quay,2924,broken clouds,east
2,19,51,Grand Parade,3493,broken clouds,south
2,19,51,Carrolls Quay,3634,broken clouds,south
2,19,51,City Hall - Eglington Street,3269,broken clouds,south
2,19,51,Black Ash Park & Ride,3157,broken clouds,south
2,19,51,North Main Street,3821,broken clouds,south
2,19,51,Paul Street,3613,broken clouds,south
2,19,51,Saint Finbarr's,2317,broken clouds,north
2,19,51,Merchants Quay,2239,broken clouds,north
2,19,51,Grand Parade,2195,broken clouds,north
2,19,51,Carrolls Quay,2104,broken clouds,north
2,19,51,Grand Parade,3052,broken clouds,east
2,19,51,City Hall - Eglington Street,2260,broken clouds,north
2,19,51,Black Ash Park & Ride,2579,broken clouds,north
2,19,51,North Main Street,2040,broken clouds,north
2,19,51,Paul Street,1944,broken clouds,north
2,19,51,Saint Finbarr's,2456,broken clouds,west
2,19,51,Merchants Quay,2201,broken clouds,west
2,19,51,Grand Parade,2298,broken clouds,west
2,19,51,Carrolls Quay,2416,broken clouds,west
2,19,51,City Hall - Eglington Street,2054,broken clouds,west
2,19,51,Black Ash Park & Ride,1952,broken clouds,west
2,19,51,Carrolls Quay,2877,broken clouds,east
2,19,51,North Main Street,2569,broken clouds,west
2,19,51,Paul Street,2411,broken clouds,west
2,19,51,City Hall - Eglington Street,2823,broken clouds,east
2,19,51,Black Ash Park & Ride,2769,broken clouds,east
2,19,51,North Main Street,3061,broken clouds,east
2,19,51,Paul Street,2969,broken clouds,east
2,19,51,Saint Finbarr's,3621,broken clouds,south
2,19,51,Merchants Quay,3406,broken clouds,south
2,20,1,Saint Finbarr's,3196,broken clouds,east
2,20,1,Merchants Quay,2914,broken clouds,east
2,20,1,Grand Parade,3528,broken clouds,south
2,20,1,Carrolls Quay,3647,broken clouds,south
2,20,1,City Hall - Eglington Street,3285,broken clouds,south
2,20,1,Black Ash Park & Ride,3185,broken clouds,south
2,20,1,North Main Street,3766,broken clouds,south
2,20,1,Paul Street,3634,broken clouds,south
2,20,1,Saint Finbarr's,2325,broken clouds,north
2,20,1,Merchants Quay,2233,broken clouds,north
2,20,1,Grand Parade,2185,broken clouds,north
2,20,1,Carrolls Quay,2101,broken clouds,north
2,20,1,Grand Parade,3045,broken clouds,east
2,20,1,City Hall - Eglington Street,2267,broken clouds,north
2,20,1,Black Ash Park & Ride,2571,broken clouds,north
2,20,1,North Main Street,2037,broken clouds,north
2,20,1,Paul Street,1940,broken clouds,north
2,20,1,Saint Finbarr's,2456,broken clouds,west
2,20,1,Merchants Quay,2179,broken clouds,west
2,20,1,Grand Parade,2265,broken clouds,west
2,20,1,Carrolls Quay,2406,broken clouds,west
2,20,1,City Hall - Eglington Street,2032,broken clouds,west
2,20,1,Black Ash Park & Ride,1930,broken clouds,west
2,20,1,Carrolls Quay,2883,broken clouds,east
2,20,1,North Main Street,2591,broken clouds,west
2,20,1,Paul Street,2389,broken clouds,west
2,20,1,City Hall - Eglington Street,2816,broken clouds,east
2,20,1,Black Ash Park & Ride,2775,broken clouds,east
2,20,1,North Main Street,3051,broken clouds,east
2,20,1,Paul Street,2960,broken clouds,east
2,20,1,Saint Finbarr's,3571,broken clouds,south
2,20,1,Merchants Quay,3421,broken clouds,south
2,20,11,Saint Finbarr's,3173,light rain,east
2,20,11,Merchants Quay,2900,light rain,east
2,20,11,Grand Parade,3456,light rain,south
2,20,11,Carrolls Quay,3572,light rain,south
2,20,11,City Hall - Eglington Street,3240,light rain,south
2,20,11,Black Ash Park & Ride,3140,light rain,south
2,20,11,North Main Street,3759,light rain,south
2,20,11,Paul Street,3552,light rain,south
2,20,11,Saint Finbarr's,2267,light rain,north
2,20,11,Merchants Quay,2203,light rain,north
2,20,11,Grand Parade,2214,light rain,north
2,20,11,Carrolls Quay,2078,light rain,north
2,20,11,Grand Parade,3043,light rain,east
2,20,11,City Hall - Eglington Street,2238,light rain,north
2,20,11,Black Ash Park & Ride,2535,light rain,north
2,20,11,North Main Street,2002,light rain,north
2,20,11,Paul Street,1910,light rain,north
2,20,11,Saint Finbarr's,2413,light rain,west
2,20,11,Merchants Quay,2185,light rain,west
2,20,11,Grand Parade,2272,light rain,west
2,20,11,Carrolls Quay,2412,light rain,west
2,20,11,City Hall - Eglington Street,2048,light rain,west
2,20,11,Black Ash Park & Ride,1935,light rain,west
2,20,11,Carrolls Quay,2858,light rain,east
2,20,11,North Main Street,2548,light rain,west
2,20,11,Paul Street,2391,light rain,west
2,20,11,City Hall - Eglington Street,2794,light rain,east
2,20,11,Black Ash Park & Ride,2758,light rain,east
2,20,11,North Main Street,3047,light rain,east
2,20,11,Paul Street,2954,light rain,east
2,20,11,Saint Finbarr's,3566,light rain,south
2,20,11,Merchants Quay,3377,light rain,south
2,20,21,Saint Finbarr's,3179,light rain,east
2,20,21,Merchants Quay,2896,light rain,east
2,20,21,Grand Parade,3684,light rain,south
2,20,21,Carrolls Quay,3794,light rain,south
2,20,21,City Hall - Eglington Street,3488,light rain,south
2,20,21,Black Ash Park & Ride,3386,light rain,south
2,20,21,North Main Street,3961,light rain,south
2,20,21,Paul Street,3816,light rain,south
2,20,21,Saint Finbarr's,2225,light rain,north
2,20,21,Merchants Quay,2168,light rain,north
2,20,21,Grand Parade,2125,light rain,north
2,20,21,Carrolls Quay,2060,light rain,north
2,20,21,Grand Parade,3005,light rain,east
2,20,21,City Hall - Eglington Street,2187,light rain,north
2,20,21,Black Ash Park & Ride,2503,light rain,north
2,20,21,North Main Street,1987,light rain,north
2,20,21,Paul Street,1894,light rain,north
2,20,21,Saint Finbarr's,2386,light rain,west
2,20,21,Merchants Quay,2165,light rain,west
2,20,21,Grand Parade,2272,light rain,west
2,20,21,Carrolls Quay,2391,light rain,west
2,20,21,City Hall - Eglington Street,2028,light rain,west
2,20,21,Black Ash Park & Ride,1928,light rain,west
2,20,21,Carrolls Quay,2849,light rain,east
2,20,21,North Main Street,2476,light rain,west
2,20,21,Paul Street,2378,light rain,west
2,20,21,City Hall - Eglington Street,2805,light rain,east
2,20,21,Black Ash Park & Ride,2765,light rain,east
2,20,21,North Main Street,3030,light rain,east
2,20,21,Paul Street,2940,light rain,east
2,20,21,Saint Finbarr's,3791,light rain,south
2,20,21,Merchants Quay,3618,light rain,south
2,20,31,Saint Finbarr's,3114,light rain,east
2,20,31,Merchants Quay,2816,light rain,east
2,20,31,Grand Parade,3692,light rain,south
2,20,31,Carrolls Quay,3815,light rain,south
2,20,31,City Hall - Eglington Street,3483,light rain,south
2,20,31,Black Ash Park & Ride,3393,light rain,south
2,20,31,North Main Street,3971,light rain,south
2,20,31,Paul Street,3834,light rain,south
2,20,31,Saint Finbarr's,2188,light rain,north
2,20,31,Merchants Quay,2107,light rain,north
2,20,31,Grand Parade,2089,light rain,north
2,20,31,Carrolls Quay,2026,light rain,north
2,20,31,Grand Parade,2940,light rain,east
2,20,31,City Hall - Eglington Street,2126,light rain,north
2,20,31,Black Ash Park & Ride,2435,light rain,north
2,20,31,North Main Street,1951,light rain,north
2,20,31,Paul Street,1857,light rain,north
2,20,31,Saint Finbarr's,2414,light rain,west
2,20,31,Merchants Quay,2163,light rain,west
2,20,31,Grand Parade,2244,light rain,west
2,20,31,Carrolls Quay,2358,light rain,west
2,20,31,City Hall - Eglington Street,2027,light rain,west
2,20,31,Black Ash Park & Ride,1927,light rain,west
2,20,31,Carrolls Quay,2770,light rain,east
2,20,31,North Main Street,2525,light rain,west
2,20,31,Paul Street,2342,light rain,west
2,20,31,City Hall - Eglington Street,2739,light rain,east
2,20,31,Black Ash Park & Ride,2733,light rain,east
2,20,31,North Main Street,2937,light rain,east
2,20,31,Paul Street,2847,light rain,east
2,20,31,Saint Finbarr's,3764,light rain,south
2,20,31,Merchants Quay,3626,light rain,south
2,20,41,Saint Finbarr's,3106,light rain,east
2,20,41,Merchants Quay,2843,light rain,east
2,20,41,Grand Parade,3650,light rain,south
2,20,41,Carrolls Quay,3765,light rain,south
2,20,41,City Hall - Eglington Street,3465,light rain,south
2,20,41,Black Ash Park & Ride,3373,light rain,south
2,20,41,North Main Street,3957,light rain,south
2,20,41,Paul Street,3771,light rain,south
2,20,41,Saint Finbarr's,2241,light rain,north
2,20,41,Merchants Quay,2144,light rain,north
2,20,41,Grand Parade,2184,light rain,north
2,20,41,Carrolls Quay,2065,light rain,north
2,20,41,Grand Parade,2959,light rain,east
2,20,41,City Hall - Eglington Street,2174,light rain,north
2,20,41,Black Ash Park & Ride,2499,light rain,north
2,20,41,North Main Street,1998,light rain,north
2,20,41,Paul Street,1908,light rain,north
2,20,41,Saint Finbarr's,2439,light rain,west
2,20,41,Merchants Quay,2157,light rain,west
2,20,41,Grand Parade,2222,light rain,west
2,20,41,Carrolls Quay,2335,light rain,west
2,20,41,City Hall - Eglington Street,2027,light rain,west
2,20,41,Black Ash Park & Ride,1925,light rain,west
2,20,41,Carrolls Quay,2785,light rain,east
2,20,41,North Main Street,2551,light rain,west
2,20,41,Paul Street,2331,light rain,west
2,20,41,City Hall - Eglington Street,2744,light rain,east
2,20,41,Black Ash Park & Ride,2728,light rain,east
2,20,41,North Main Street,2997,light rain,east
2,20,41,Paul Street,2898,light rain,east
2,20,41,Saint Finbarr's,3732,light rain,south
2,20,41,Merchants Quay,3596,light rain,south
2,20,51,Saint Finbarr's,3085,light rain,east
2,20,51,Merchants Quay,2834,light rain,east
2,20,51,Grand Parade,3709,light rain,south
2,20,51,Carrolls Quay,3885,light rain,south
2,20,51,City Hall - Eglington Street,3519,light rain,south
2,20,51,Black Ash Park & Ride,3424,light rain,south
2,20,51,North Main Street,4009,light rain,south
2,20,51,Paul Street,3858,light rain,south
2,20,51,Saint Finbarr's,2255,light rain,north
2,20,51,Merchants Quay,2146,light rain,north
2,20,51,Grand Parade,2157,light rain,north
2,20,51,Carrolls Quay,2046,light rain,north
2,20,51,Grand Parade,2929,light rain,east
2,20,51,City Hall - Eglington Street,2169,light rain,north
2,20,51,Black Ash Park & Ride,2459,light rain,north
2,20,51,North Main Street,2017,light rain,north
2,20,51,Paul Street,1919,light rain,north
2,20,51,Saint Finbarr's,2445,light rain,west
2,20,51,Merchants Quay,2175,light rain,west
2,20,51,Grand Parade,2242,light rain,west
2,20,51,Carrolls Quay,2364,light rain,west
2,20,51,City Hall - Eglington Street,2032,light rain,west
2,20,51,Black Ash Park & Ride,1942,light rain,west
2,20,51,Carrolls Quay,2778,light rain,east
2,20,51,North Main Street,2544,light rain,west
2,20,51,Paul Street,2383,light rain,west
2,20,51,City Hall - Eglington Street,2737,light rain,east
2,20,51,Black Ash Park & Ride,2717,light rain,east
2,20,51,North Main Street,2963,light rain,east
2,20,51,Paul Street,2873,light rain,east
2,20,51,Saint Finbarr's,3794,light rain,south
2,20,51,Merchants Quay,3650,light rain,south
2,0,13,Saint Finbarr's,3008,broken clouds,east
2,0,13,Merchants Quay,2762,broken clouds,east
2,0,13,Grand Parade,3251,broken clouds,south
2,0,13,Carrolls Quay,3390,broken clouds,south
2,0,13,City Hall - Eglington Street,3074,broken clouds,south
2,0,13,Black Ash Park & Ride,3005,broken clouds,south
2,0,13,North Main Street,3493,broken clouds,south
2,0,13,Paul Street,3355,broken clouds,south
2,0,13,Saint Finbarr's,1912,broken clouds,north
2,0,13,Merchants Quay,1837,broken clouds,north
2,0,13,Grand Parade,1839,broken clouds,north
2,0,13,Carrolls Quay,1777,broken clouds,north
2,0,13,Grand Parade,2861,broken clouds,east
2,0,13,City Hall - Eglington Street,1841,broken clouds,north
2,0,13,Black Ash Park & Ride,2129,broken clouds,north
2,0,13,North Main Street,1722,broken clouds,north
2,0,13,Paul Street,1633,broken clouds,north
2,0,13,Saint Finbarr's,2304,broken clouds,west
2,0,13,Merchants Quay,2066,broken clouds,west
2,0,13,Grand Parade,2128,broken clouds,west
2,0,13,Carrolls Quay,2281,broken clouds,west
2,0,13,City Hall - Eglington Street,1955,broken clouds,west
2,0,13,Black Ash Park & Ride,1884,broken clouds,west
2,0,13,Carrolls Quay,2757,broken clouds,east
2,0,13,North Main Street,2390,broken clouds,west
2,0,13,Paul Street,2240,broken clouds,west
2,0,13,City Hall - Eglington Street,2679,broken clouds,east
2,0,13,Black Ash Park & Ride,2652,broken clouds,east
2,0,13,North Main Street,2898,broken clouds,east
2,0,13,Paul Street,2810,broken clouds,east
2,0,13,Saint Finbarr's,3385,broken clouds,south
2,0,13,Merchants Quay,3189,broken clouds,south
2,0,28,Saint Finbarr's,2992,broken clouds,east
2,0,28,Merchants Quay,2757,broken clouds,east
2,0,28,Grand Parade,3254,broken clouds,south
2,0,28,Carrolls Quay,3378,broken clouds,south
2,0,28,City Hall - Eglington Street,3083,broken clouds,south
2,0,28,Black Ash Park & Ride,3017,broken clouds,south
2,0,28,North Main Street,3468,broken clouds,south
2,0,28,Paul Street,3447,broken clouds,south
2,0,28,Saint Finbarr's,1925,broken clouds,north
2,0,28,Merchants Quay,1843,broken clouds,north
2,0,28,Grand Parade,1820,broken clouds,north
2,0,28,Carrolls Quay,1775,broken clouds,north
2,0,28,Grand Parade,2858,broken clouds,east
2,0,28,City Hall - Eglington Street,1833,broken clouds,north
2,0,28,Black Ash Park & Ride,2118,broken clouds,north
2,0,28,North Main Street,1721,broken clouds,north
2,0,28,Paul Street,1632,broken clouds,north
2,0,28,Saint Finbarr's,2308,broken clouds,west
2,0,28,Merchants Quay,2086,broken clouds,west
2,0,28,Grand Parade,2147,broken clouds,west
2,0,28,Carrolls Quay,2302,broken clouds,west
2,0,28,City Hall - Eglington Street,1970,broken clouds,west
2,0,28,Black Ash Park & Ride,1902,broken clouds,west
2,0,28,Carrolls Quay,2733,broken clouds,east
2,0,28,North Main Street,2388,broken clouds,west
2,0,28,Paul Street,2269,broken clouds,west
2,0,28,City Hall - Eglington Street,2682,broken clouds,east
2,0,28,Black Ash Park & Ride,2698,broken clouds,east
2,0,28,North Main Street,2889,broken clouds,east
2,0,28,Paul Street,2803,broken clouds,east
2,0,28,Saint Finbarr's,3351,broken clouds,south
2,0,28,Merchants Quay,3199,broken clouds,south
2,0,43,Saint Finbarr's,2963,light intensity drizzle,east
2,0,43,Merchants Quay,2771,light intensity drizzle,east
2,0,43,Grand Parade,3258,light intensity drizzle,south
2,0,43,Carrolls Quay,3449,light intensity drizzle,south
2,0,43,City Hall - Eglington Street,3085,light intensity drizzle,south
2,0,43,Black Ash Park & Ride,3025,light intensity drizzle,south
2,0,43,North Main Street,3443,light intensity drizzle,south
2,0,43,Paul Street,3419,light intensity drizzle,south
2,0,43,Saint Finbarr's,1949,light intensity drizzle,north
2,0,43,Merchants Quay,1825,light intensity drizzle,north
2,0,43,Grand Parade,1830,light intensity drizzle,north
2,0,43,Carrolls Quay,1770,light intensity drizzle,north
2,0,43,Grand Parade,2847,light intensity drizzle,east
2,0,43,City Hall - Eglington Street,1833,light intensity drizzle,north
2,0,43,Black Ash Park & Ride,2081,light intensity drizzle,north
2,0,43,North Main Street,1698,light intensity drizzle,north
2,0,43,Paul Street,1612,light intensity drizzle,north
2,0,43,Saint Finbarr's,2273,light intensity drizzle,west
2,0,43,Merchants Quay,2083,light intensity drizzle,west
2,0,43,Grand Parade,2137,light intensity drizzle,west
2,0,43,Carrolls Quay,2249,light intensity drizzle,west
2,0,43,City Hall - Eglington Street,1967,light intensity drizzle,west
2,0,43,Black Ash Park & Ride,1900,light intensity drizzle,west
2,0,43,Carrolls Quay,2752,light intensity drizzle,east
2,0,43,North Main Street,2364,light intensity drizzle,west
2,0,43,Paul Street,2245,light intensity drizzle,west
2,0,43,City Hall - Eglington Street,2669,light intensity drizzle,east
2,0,43,Black Ash Park & Ride,2710,light intensity drizzle,east
2,0,43,North Main Street,2877,light intensity drizzle,east
2,0,43,Paul Street,2791,light intensity drizzle,east
2,0,43,Saint Finbarr's,3343,light intensity drizzle,south
2,0,43,Merchants Quay,3198,light intensity drizzle,south
2,0,58,Saint Finbarr's,2996,light intensity drizzle,east
2,0,58,Merchants Quay,2748,light intensity drizzle,east
2,0,58,Grand Parade,3267,light intensity drizzle,south
2,0,58,Carrolls Quay,3457,light intensity drizzle,south
2,0,58,City Hall - Eglington Street,3097,light intensity drizzle,south
2,0,58,Black Ash Park & Ride,3038,light intensity drizzle,south
2,0,58,North Main Street,3400,light intensity drizzle,south
2,0,58,Paul Street,3377,light intensity drizzle,south
2,0,58,Saint Finbarr's,1866,light intensity drizzle,north
2,0,58,Merchants Quay,1797,light intensity drizzle,north
2,0,58,Grand Parade,1808,light intensity drizzle,north
2,0,58,Carrolls Quay,1755,light intensity drizzle,north
2,0,58,Grand Parade,2846,light intensity drizzle,east
2,0,58,City Hall - Eglington Street,1816,light intensity drizzle,north
2,0,58,Black Ash Park & Ride,2050,light intensity drizzle,north
2,0,58,North Main Street,1676,light intensity drizzle,north
2,0,58,Paul Street,1589,light intensity drizzle,north
2,0,58,Saint Finbarr's,2304,light intensity drizzle,west
2,0,58,Merchants Quay,2077,light intensity drizzle,west
2,0,58,Grand Parade,2137,light intensity drizzle,west
2,0,58,Carrolls Quay,2276,light intensity drizzle,west
2,0,58,City Hall - Eglington Street,1964,light intensity drizzle,west
2,0,58,Black Ash Park & Ride,1904,light intensity drizzle,west
2,0,58,Carrolls Quay,2804,light intensity drizzle,east
2,0,58,North Main Street,2394,light intensity drizzle,west
2,0,58,Paul Street,2226,light intensity drizzle,west
2,0,58,City Hall - Eglington Street,2670,light intensity drizzle,east
2,0,58,Black Ash Park & Ride,2679,light intensity drizzle,east
2,0,58,North Main Street,2872,light intensity drizzle,east
2,0,58,Paul Street,2781,light intensity drizzle,east
2,0,58,Saint Finbarr's,3305,light intensity drizzle,south
2,0,58,Merchants Quay,3212,light intensity drizzle,south
2,1,13,Saint Finbarr's,3008,light intensity drizzle,east
2,1,13,Merchants Quay,2775,light intensity drizzle,east
2,1,13,Grand Parade,3251,light intensity drizzle,south
2,1,13,Carrolls Quay,3443,light intensity drizzle,south
2,1,13,City Hall - Eglington Street,3077,light intensity drizzle,south
2,1,13,Black Ash Park & Ride,3018,light intensity drizzle,south
2,1,13,North Main Street,3437,light intensity drizzle,south
2,1,13,Paul Street,3413,light intensity drizzle,south
2,1,13,Saint Finbarr's,1940,light intensity drizzle,north
2,1,13,Merchants Quay,1849,light intensity drizzle,north
2,1,13,Grand Parade,1831,light intensity drizzle,north
2,1,13,Carrolls Quay,1810,light intensity drizzle,north
2,1,13,Grand Parade,2898,light intensity drizzle,east
2,1,13,City Hall - Eglington Street,1853,light intensity drizzle,north
2,1,13,Black Ash Park & Ride,2113,light intensity drizzle,north
2,1,13,North Main Street,1726,light intensity drizzle,north
2,1,13,Paul Street,1635,light intensity drizzle,north
2,1,13,Saint Finbarr's,2265,light intensity drizzle,west
2,1,13,Merchants Quay,2101,light intensity drizzle,west
2,1,13,Grand Parade,2156,light intensity drizzle,west
2,1,13,Carrolls Quay,2382,light intensity drizzle,west
2,1,13,City Hall - Eglington Street,1986,light intensity drizzle,west
2,1,13,Black Ash Park & Ride,1927,light intensity drizzle,west
2,1,13,Carrolls Quay,2786,light intensity drizzle,east
2,1,13,North Main Street,2343,light intensity drizzle,west
2,1,13,Paul Street,2254,light intensity drizzle,west
2,1,13,City Hall - Eglington Street,2719,light intensity drizzle,east
2,1,13,Black Ash Park & Ride,2711,light intensity drizzle,east
2,1,13,North Main Street,2893,light intensity drizzle,east
2,1,13,Paul Street,2803,light intensity drizzle,east
2,1,13,Saint Finbarr's,3348,light intensity drizzle,south
2,1,13,Merchants Quay,3193,light intensity drizzle,south
2,1,28,Saint Finbarr's,3049,light intensity drizzle,east
2,1,28,Merchants Quay,2764,light intensity drizzle,east
2,1,28,Grand Parade,3278,light intensity drizzle,south
2,1,28,Carrolls Quay,3397,light intensity drizzle,south
2,1,28,City Hall - Eglington Street,3092,light intensity drizzle,south
2,1,28,Black Ash Park & Ride,3036,light intensity drizzle,south
2,1,28,North Main Street,3434,light intensity drizzle,south
2,1,28,Paul Street,3409,light intensity drizzle,south
2,1,28,Saint Finbarr's,1977,light intensity drizzle,north
2,1,28,Merchants Quay,1856,light intensity drizzle,north
2,1,28,Grand Parade,1865,light intensity drizzle,north
2,1,28,Carrolls Quay,1808,light intensity drizzle,north
2,1,28,Grand Parade,2910,light intensity drizzle,east
2,1,28,City Hall - Eglington Street,1860,light intensity drizzle,north
2,1,28,Black Ash Park & Ride,2129,light intensity drizzle,north
2,1,28,North Main Street,1738,light intensity drizzle,north
2,1,28,Paul Street,1647,light intensity drizzle,north
